product_id,total_sold_quantity,total_stock_quantity,avg_buying_price,avg_selling_price,month,quarter,prev_sold_quantity_1,prev_sold_quantity_2,prev_sold_quantity_3,stock_out,Año,Mes
10,1,42,2.76,3.0,12,4,0,18,19,0,2023,12
10,6,84,2.76,3.0,1,1,0,1,18,0,2024,1
10,23,84,2.76,3.0,2,1,0,6,1,0,2024,2
10,15,84,2.76,3.0,3,1,0,23,6,0,2024,3
10,1,42,2.76,3.0,4,2,0,15,23,0,2024,4
10,2,42,2.76,3.0,5,2,0,1,15,0,2024,5
10,18,126,2.76,3.0,6,2,0,2,1,0,2024,6
10,5,42,2.76,3.0,7,3,0,18,2,0,2024,7
10,16,168,2.76,3.0,9,3,0,0,5,0,2024,9
10,8,84,2.76,3.0,10,4,0,16,0,0,2024,10
10,3,42,2.76,3.0,11,4,0,8,16,0,2024,11
10,5,275,2.76,3.0,12,4,0,3,8,0,2024,12
163,12,31,18.4,20.0,1,1,0,0,0,0,2023,1
163,18,31,18.4,20.0,2,1,0,12,0,0,2023,2
163,27,62,18.4,20.0,4,2,0,0,18,0,2023,4
163,14,62,18.4,20.0,5,2,0,27,0,0,2023,5
163,11,31,18.4,20.0,6,2,0,14,27,0,2023,6
163,13,31,18.4,20.0,8,3,0,0,11,0,2023,8
163,12,31,18.4,20.0,10,4,0,0,13,0,2023,10
163,2,31,18.4,20.0,1,1,0,0,0,0,2024,1
163,3,31,18.4,20.0,2,1,0,2,0,0,2024,2
163,5,62,18.4,20.0,5,2,0,0,0,0,2024,5
163,8,31,18.4,20.0,6,2,0,5,0,0,2024,6
163,6,62,18.4,20.0,7,3,0,8,5,0,2024,7
163,5,93,18.4,20.0,8,3,0,6,8,0,2024,8
163,12,124,18.4,20.0,10,4,0,0,5,0,2024,10
163,3,62,18.4,20.0,11,4,0,12,0,0,2024,11
163,25,206,18.4,20.0,12,4,0,3,12,0,2024,12
557,7,5,114.08,124.0,1,1,0,0,0,0,2023,1
557,18,5,114.08,124.0,12,4,0,0,0,0,2023,12
557,8,32,114.08,124.0,10,4,0,0,0,0,2024,10
16,14,39,4.6,5.0,1,1,0,0,0,0,2023,1
16,8,26,4.6,5.0,2,1,0,14,0,0,2023,2
16,4,13,4.6,5.0,7,3,0,0,0,0,2023,7
16,1,13,4.6,5.0,10,4,0,0,0,0,2023,10
16,18,26,4.6,5.0,11,4,0,1,0,0,2023,11
16,1,13,4.6,5.0,2,1,0,0,0,0,2024,2
16,2,13,4.6,5.0,4,2,0,0,1,0,2024,4
16,1,13,4.6,5.0,5,2,0,2,0,0,2024,5
16,3,13,4.6,5.0,6,2,0,1,2,0,2024,6
16,1,13,4.6,5.0,7,3,0,3,1,0,2024,7
16,4,26,4.6,5.0,8,3,0,1,3,0,2024,8
16,3,13,4.6,5.0,9,3,0,4,1,0,2024,9
16,8,111,4.6,5.0,11,4,0,0,3,0,2024,11
16,20,84,4.6,5.0,12,4,0,8,0,0,2024,12
194,12,120,6.9,7.5,1,1,0,0,0,0,2023,1
194,6,60,6.9,7.5,3,1,0,0,12,0,2023,3
194,16,120,6.9,7.5,4,2,0,6,0,0,2023,4
194,23,120,6.9,7.5,5,2,0,16,6,0,2023,5
194,13,60,6.9,7.5,6,2,0,23,16,0,2023,6
194,13,60,6.9,7.5,8,3,0,0,13,0,2023,8
194,16,60,6.9,7.5,9,3,0,13,0,0,2023,9
194,19,120,6.9,7.5,10,4,0,16,13,0,2023,10
194,29,180,6.9,7.5,12,4,0,0,19,0,2023,12
194,6,120,6.9,7.5,1,1,0,29,0,0,2024,1
194,2,120,6.9,7.5,2,1,0,6,29,0,2024,2
194,16,120,6.9,7.5,3,1,0,2,6,0,2024,3
194,20,180,6.9,7.5,4,2,0,16,2,0,2024,4
194,20,180,6.9,7.5,5,2,0,20,16,0,2024,5
194,1,60,6.9,7.5,6,2,0,20,20,0,2024,6
194,52,360,6.9,7.5,7,3,0,1,20,0,2024,7
194,6,120,6.9,7.5,8,3,0,52,1,0,2024,8
194,4,60,6.9,7.5,9,3,0,6,52,0,2024,9
194,20,180,6.9,7.5,10,4,0,4,6,0,2024,10
194,45,810,6.9,7.5,11,4,0,20,4,0,2024,11
571,35,34,9.2,7.0,1,1,0,0,0,0,2023,1
571,18,17,9.2,7.0,4,2,0,0,0,0,2023,4
571,16,34,9.2,7.0,7,3,0,0,0,0,2023,7
571,2,17,9.2,7.0,1,1,0,0,0,0,2024,1
571,15,17,9.2,7.0,2,1,0,2,0,0,2024,2
571,5,112,9.2,7.0,8,3,0,0,0,0,2024,8
390,5,24,2.76,3.0,1,1,0,0,0,0,2023,1
390,14,24,2.76,3.0,8,3,0,0,0,0,2023,8
390,1,12,2.76,3.0,9,3,0,14,0,0,2023,9
390,200,75,2.76,3.0,5,2,0,0,0,0,2024,5
55,1,15,14.72,16.0,1,1,0,0,0,0,2023,1
55,1,15,14.72,16.0,3,1,0,0,1,0,2023,3
55,11,15,14.72,16.0,4,2,0,1,0,0,2023,4
55,17,30,14.72,16.0,6,2,0,0,11,0,2023,6
55,26,75,14.72,16.0,10,4,0,0,0,0,2023,10
55,19,15,14.72,16.0,11,4,0,26,0,0,2023,11
55,1,15,14.72,16.0,12,4,0,19,26,0,2023,12
55,1,15,14.72,16.0,1,1,0,1,19,0,2024,1
55,1,15,14.72,16.0,3,1,0,0,1,0,2024,3
55,5,102,14.72,16.0,4,2,0,1,0,0,2024,4
400,2,8,18.4,20.0,1,1,0,0,0,0,2023,1
400,12,8,18.4,20.0,5,2,0,0,0,0,2023,5
400,7,16,18.4,20.0,10,4,0,0,0,0,2023,10
400,1,8,18.4,20.0,11,4,0,7,0,0,2023,11
400,4,16,18.4,20.0,1,1,0,0,1,0,2024,1
400,1,8,18.4,20.0,2,1,0,4,0,0,2024,2
400,5,8,18.4,20.0,3,1,0,1,4,0,2024,3
400,3,8,18.4,20.0,4,2,0,5,1,0,2024,4
400,4,8,18.4,20.0,6,2,0,0,3,0,2024,6
400,10,49,18.4,20.0,9,3,0,0,0,0,2024,9
216,18,7,50.6,55.0,1,1,0,0,0,0,2023,1
216,16,7,50.6,55.0,8,3,0,0,0,0,2023,8
216,1,7,50.6,55.0,6,2,0,0,0,0,2024,6
216,1,7,50.6,55.0,8,3,0,0,1,0,2024,8
216,5,44,50.6,55.0,10,4,0,0,1,0,2024,10
171,22,24,8.28,9.0,1,1,0,0,0,0,2023,1
171,14,12,8.28,9.0,2,1,0,22,0,0,2023,2
171,16,12,8.28,9.0,10,4,0,0,0,0,2023,10
171,6,12,8.28,9.0,11,4,0,16,0,0,2023,11
171,20,76,8.28,9.0,7,3,0,0,0,0,2024,7
314,7,11,2.76,3.0,1,1,0,0,0,0,2023,1
314,17,11,2.76,3.0,2,1,0,7,0,0,2023,2
314,4,11,2.76,3.0,3,1,0,17,7,0,2023,3
314,15,11,2.76,3.0,8,3,0,0,0,0,2023,8
314,11,11,2.76,3.0,11,4,0,0,0,0,2023,11
314,20,72,2.76,3.0,4,2,0,0,0,0,2024,4
643,1,1,151.8,165.0,1,1,0,0,0,0,2023,1
643,3,1,151.8,165.0,3,1,0,0,1,0,2023,3
643,14,22,151.8,165.0,4,2,0,0,0,0,2024,4
352,2,2,13.8,15.0,1,1,0,0,0,0,2023,1
352,4,2,13.8,15.0,8,3,0,0,0,0,2023,8
352,6,2,13.8,15.0,2,1,0,0,0,0,2024,2
352,10,16,13.8,15.0,10,4,0,0,0,0,2024,10
443,2,7,13.8,15.0,1,1,0,0,0,0,2023,1
443,14,7,13.8,15.0,2,1,0,2,0,0,2023,2
443,19,7,13.8,15.0,8,3,0,0,0,0,2023,8
443,15,45,13.8,15.0,4,2,0,0,0,0,2024,4
210,6,13,1.84,2.0,1,1,0,0,0,0,2023,1
210,17,13,1.84,2.0,12,4,0,0,0,0,2023,12
210,30,26,1.84,2.0,7,3,0,0,0,0,2024,7
210,75,85,1.84,2.0,8,3,0,30,0,0,2024,8
291,19,16,11.04,12.0,1,1,0,0,0,0,2023,1
291,5,16,11.04,12.0,5,2,0,0,0,0,2023,5
291,15,32,11.04,12.0,8,3,0,0,0,0,2023,8
291,18,16,11.04,12.0,10,4,0,0,15,0,2023,10
291,24,32,11.04,12.0,12,4,0,0,18,0,2023,12
291,15,218,11.04,12.0,12,4,0,0,0,0,2024,12
546,19,28,9.2,10.0,1,1,0,0,0,0,2023,1
546,20,56,9.2,10.0,8,3,0,0,0,0,2023,8
546,16,28,9.2,10.0,9,3,0,20,0,0,2023,9
546,7,28,9.2,10.0,10,4,0,16,20,0,2023,10
546,2,28,9.2,10.0,1,1,0,0,0,0,2024,1
546,5,28,9.2,10.0,4,2,0,0,0,0,2024,4
546,48,56,9.2,10.0,9,3,0,0,0,0,2024,9
546,120,183,9.2,10.0,10,4,0,48,0,0,2024,10
34,1,14,1.84,2.0,1,1,0,0,0,0,2023,1
34,27,28,1.84,2.0,2,1,0,1,0,0,2023,2
34,17,14,1.84,2.0,6,2,0,0,0,0,2023,6
34,12,14,1.84,2.0,7,3,0,17,0,0,2023,7
34,3,14,1.84,2.0,11,4,0,0,0,0,2023,11
34,4,14,1.84,2.0,12,4,0,3,0,0,2023,12
34,40,89,1.84,2.0,8,3,0,0,0,0,2024,8
645,12,40,22.08,24.0,1,1,0,0,0,0,2023,1
645,4,40,22.08,24.0,2,1,0,12,0,0,2023,2
645,40,40,22.08,24.0,3,1,0,0,0,0,2024,3
645,35,120,22.08,24.0,7,3,0,0,0,0,2024,7
645,100,40,22.08,24.0,10,4,0,0,0,0,2024,10
645,60,264,22.08,24.0,12,4,0,0,100,0,2024,12
218,6,2,5106.0,5550.0,1,1,0,0,0,0,2023,1
218,7,2,5106.0,5550.0,5,2,0,0,0,0,2023,5
218,4,16,5106.0,5550.0,12,4,0,0,0,0,2024,12
385,9,13,0.92,1.0,1,1,0,0,0,0,2023,1
385,14,13,0.92,1.0,5,2,0,0,0,0,2023,5
385,30,26,0.92,1.0,7,3,0,0,0,0,2024,7
385,75,83,0.92,1.0,8,3,0,30,0,0,2024,8
469,17,33,56.12,43.0,1,1,0,0,0,0,2023,1
469,4,33,56.12,43.0,7,3,0,0,0,0,2023,7
469,33,66,56.12,43.0,7,3,0,0,0,0,2024,7
469,575,442,56.12,43.0,8,3,0,33,0,0,2024,8
655,19,84,11.04,12.0,1,1,0,0,0,0,2023,1
655,19,42,11.04,12.0,7,3,0,0,0,0,2023,7
655,5,42,11.04,12.0,9,3,0,0,19,0,2023,9
655,1,42,11.04,12.0,10,4,0,5,0,0,2023,10
655,19,84,11.04,12.0,11,4,0,1,5,0,2023,11
655,50,42,11.04,12.0,3,1,0,0,0,0,2024,3
655,500,276,11.04,12.0,10,4,0,0,0,0,2024,10
72,1,14,41.4,45.0,1,1,0,0,0,0,2023,1
72,27,28,41.4,45.0,2,1,0,1,0,0,2023,2
72,3,28,41.4,45.0,4,2,0,0,27,0,2023,4
72,3,14,41.4,45.0,5,2,0,3,0,0,2023,5
72,15,42,41.4,45.0,9,3,0,0,0,0,2023,9
72,2,14,41.4,45.0,12,4,0,0,0,0,2023,12
72,4,28,41.4,45.0,1,1,0,2,0,0,2024,1
72,1,14,41.4,45.0,2,1,0,4,2,0,2024,2
72,2,28,41.4,45.0,3,1,0,1,4,0,2024,3
72,1,14,41.4,45.0,5,2,0,0,2,0,2024,5
72,1,14,41.4,45.0,6,2,0,1,0,0,2024,6
72,9,42,41.4,45.0,7,3,0,1,1,0,2024,7
72,3,14,41.4,45.0,8,3,0,9,1,0,2024,8
72,5,91,41.4,45.0,10,4,0,0,3,0,2024,10
13,42,96,11.04,12.0,1,1,0,0,0,0,2023,1
13,16,24,11.04,12.0,4,2,0,0,0,0,2023,4
13,11,48,11.04,12.0,5,2,0,16,0,0,2023,5
13,12,24,11.04,12.0,6,2,0,11,16,0,2023,6
13,7,24,11.04,12.0,7,3,0,12,11,0,2023,7
13,15,48,11.04,12.0,8,3,0,7,12,0,2023,8
13,3,24,11.04,12.0,9,3,0,15,7,0,2023,9
13,9,24,11.04,12.0,10,4,0,3,15,0,2023,10
13,2,24,11.04,12.0,12,4,0,0,9,0,2023,12
13,15,155,11.04,12.0,8,3,0,0,0,0,2024,8
534,18,52,16.56,18.0,1,1,0,0,0,0,2023,1
534,16,52,16.56,18.0,3,1,0,0,18,0,2023,3
534,10,52,16.56,18.0,5,2,0,0,16,0,2023,5
534,30,52,16.56,18.0,6,2,0,10,0,0,2023,6
534,12,26,16.56,18.0,9,3,0,0,0,0,2023,9
534,2,26,16.56,18.0,12,4,0,0,0,0,2023,12
534,20,26,16.56,18.0,1,1,0,2,0,0,2024,1
534,6,52,16.56,18.0,2,1,0,20,2,0,2024,2
534,14,52,16.56,18.0,3,1,0,6,20,0,2024,3
534,4,52,16.56,18.0,4,2,0,14,6,0,2024,4
534,5,171,16.56,18.0,10,4,0,0,0,0,2024,10
318,8,45,4.6,5.0,1,1,0,0,0,0,2023,1
318,9,15,4.6,5.0,2,1,0,8,0,0,2023,2
318,1,15,4.6,5.0,5,2,0,0,0,0,2023,5
318,16,15,4.6,5.0,6,2,0,1,0,0,2023,6
318,12,15,4.6,5.0,7,3,0,16,1,0,2023,7
318,17,15,4.6,5.0,10,4,0,0,0,0,2023,10
318,12,15,4.6,5.0,12,4,0,0,17,0,2023,12
318,15,101,4.6,5.0,2,1,0,0,12,0,2024,2
564,28,70,43.24,47.0,1,1,0,0,0,0,2023,1
564,8,35,43.24,47.0,4,2,0,0,0,0,2023,4
564,1,35,43.24,47.0,7,3,0,0,0,0,2023,7
564,18,35,43.24,47.0,9,3,0,0,1,0,2023,9
564,10,35,43.24,47.0,3,1,0,0,0,0,2024,3
564,60,35,43.24,47.0,10,4,0,0,0,0,2024,10
564,265,233,43.24,47.0,12,4,0,0,60,0,2024,12
290,19,51,1.38,1.5,1,1,0,0,0,0,2023,1
290,2,17,1.38,1.5,3,1,0,0,19,0,2023,3
290,14,34,1.38,1.5,7,3,0,0,0,0,2023,7
290,3,34,1.38,1.5,8,3,0,14,0,0,2023,8
290,16,17,1.38,1.5,9,3,0,3,14,0,2023,9
290,14,51,1.38,1.5,10,4,0,16,3,0,2023,10
290,20,34,1.38,1.5,11,4,0,14,16,0,2023,11
290,5,114,1.38,1.5,5,2,0,0,0,0,2024,5
459,38,357,1.47,1.6,1,1,0,0,0,0,2023,1
459,15,238,1.47,1.6,2,1,0,38,0,0,2023,2
459,4,119,1.47,1.6,4,2,0,0,15,0,2023,4
459,19,119,1.47,1.6,5,2,0,4,0,0,2023,5
459,18,238,1.47,1.6,7,3,0,0,19,0,2023,7
459,14,119,1.47,1.6,8,3,0,18,0,0,2023,8
459,22,238,1.47,1.6,9,3,0,14,18,0,2023,9
459,16,119,1.47,1.6,10,4,0,22,14,0,2023,10
459,15,238,1.47,1.6,12,4,0,0,16,0,2023,12
459,8,238,1.47,1.6,1,1,0,15,0,0,2024,1
459,15,714,1.47,1.6,2,1,0,8,15,0,2024,2
459,25,238,1.47,1.6,3,1,0,15,8,0,2024,3
459,105,357,1.47,1.6,4,2,0,25,15,0,2024,4
459,83,357,1.47,1.6,5,2,0,105,25,0,2024,5
459,21,238,1.47,1.6,6,2,0,83,105,0,2024,6
459,24,357,1.47,1.6,7,3,0,21,83,0,2024,7
459,14,595,1.47,1.6,8,3,0,24,21,0,2024,8
459,2,119,1.47,1.6,9,3,0,14,24,0,2024,9
459,14,357,1.47,1.6,10,4,0,2,14,0,2024,10
459,212,1812,1.47,1.6,12,4,0,0,14,0,2024,12
108,5,22,28.7,31.2,1,1,0,0,0,0,2023,1
108,8,22,28.7,31.2,2,1,0,5,0,0,2023,2
108,22,66,28.7,31.2,3,1,0,8,5,0,2023,3
108,18,22,28.7,31.2,4,2,0,22,8,0,2023,4
108,1,22,28.7,31.2,5,2,0,18,22,0,2023,5
108,10,44,28.7,31.2,7,3,0,0,1,0,2023,7
108,21,44,28.7,31.2,9,3,0,0,10,0,2023,9
108,25,66,28.7,31.2,10,4,0,21,0,0,2023,10
108,10,143,28.7,31.2,3,1,0,0,0,0,2024,3
577,6,14,13.8,15.0,1,1,0,0,0,0,2023,1
577,6,14,13.8,15.0,4,2,0,0,0,0,2023,4
577,1,14,13.8,15.0,7,3,0,0,0,0,2023,7
577,34,28,13.8,15.0,8,3,0,1,0,0,2023,8
577,14,28,13.8,15.0,10,4,0,0,34,0,2023,10
577,4,14,13.8,15.0,11,4,0,14,0,0,2023,11
577,2,14,13.8,15.0,12,4,0,4,14,0,2023,12
577,5,28,13.8,15.0,7,3,0,0,0,0,2024,7
577,5,91,13.8,15.0,9,3,0,0,5,0,2024,9
42,18,32,1.23,1.33,1,1,0,0,0,0,2023,1
42,13,32,1.23,1.33,2,1,0,18,0,0,2023,2
42,29,96,1.23,1.33,4,2,0,0,13,0,2023,4
42,14,32,1.23,1.33,6,2,0,0,29,0,2023,6
42,19,64,1.23,1.33,7,3,0,14,0,0,2023,7
42,19,96,1.23,1.33,8,3,0,19,14,0,2023,8
42,15,32,1.23,1.33,9,3,0,19,19,0,2023,9
42,19,64,1.23,1.33,11,4,0,0,15,0,2023,11
42,14,32,1.23,1.33,12,4,0,19,0,0,2023,12
42,15,214,1.23,1.33,2,1,0,0,14,0,2024,2
161,17,108,1.84,2.0,1,1,0,0,0,0,2023,1
161,7,108,1.84,2.0,2,1,0,17,0,0,2023,2
161,15,54,1.84,2.0,3,1,0,7,17,0,2023,3
161,6,54,1.84,2.0,4,2,0,15,7,0,2023,4
161,23,216,1.84,2.0,7,3,0,0,0,0,2023,7
161,10,108,1.84,2.0,8,3,0,23,0,0,2023,8
161,1,54,1.84,2.0,9,3,0,10,23,0,2023,9
161,7,54,1.84,2.0,10,4,0,1,10,0,2023,10
161,14,54,1.84,2.0,12,4,0,0,7,0,2023,12
161,2,54,1.84,2.0,2,1,0,0,14,0,2024,2
161,66,108,1.84,2.0,4,2,0,0,2,0,2024,4
161,3,54,1.84,2.0,7,3,0,0,0,0,2024,7
161,1,54,1.84,2.0,9,3,0,0,3,0,2024,9
161,500,356,1.84,2.0,10,4,0,1,0,0,2024,10
128,2,7,17.48,19.0,1,1,0,0,0,0,2023,1
128,19,7,17.48,19.0,2,1,0,2,0,0,2023,2
128,13,7,17.48,19.0,8,3,0,0,0,0,2023,8
128,1,7,17.48,19.0,3,1,0,0,0,0,2024,3
128,10,44,17.48,19.0,11,4,0,0,0,0,2024,11
329,1,5,1.84,2.0,1,1,0,0,0,0,2023,1
329,3,5,1.84,2.0,2,1,0,1,0,0,2023,2
329,1,5,1.84,2.0,7,3,0,0,0,0,2023,7
329,7,5,1.84,2.0,9,3,0,0,1,0,2023,9
329,15,5,1.84,2.0,12,4,0,0,0,0,2023,12
329,5,33,1.84,2.0,5,2,0,0,0,0,2024,5
214,11,6,41.4,45.0,1,1,0,0,0,0,2023,1
214,14,6,41.4,45.0,10,4,0,0,0,0,2023,10
214,1,6,41.4,45.0,4,2,0,0,0,0,2024,4
214,1,6,41.4,45.0,7,3,0,0,0,0,2024,7
214,15,72,41.4,45.0,12,4,0,0,0,0,2024,12
141,14,178,0.92,1.0,1,1,0,0,0,0,2023,1
141,2,178,0.92,1.0,3,1,0,0,14,0,2023,3
141,2,178,0.92,1.0,5,2,0,0,2,0,2023,5
141,21,356,0.92,1.0,6,2,0,2,0,0,2023,6
141,19,178,0.92,1.0,8,3,0,0,21,0,2023,8
141,2,178,0.92,1.0,10,4,0,0,19,0,2023,10
141,13,178,0.92,1.0,11,4,0,2,0,0,2023,11
141,21,356,0.92,1.0,12,4,0,13,2,0,2023,12
141,100,178,0.92,1.0,1,1,0,21,13,0,2024,1
141,300,356,0.92,1.0,2,1,0,100,21,0,2024,2
141,50,178,0.92,1.0,6,2,0,0,0,0,2024,6
141,250,178,0.92,1.0,7,3,0,50,0,0,2024,7
141,500,2352,0.92,1.0,8,3,0,250,50,0,2024,8
376,13,5,20.24,22.0,1,1,0,0,0,0,2023,1
376,5,5,20.24,22.0,8,3,0,0,0,0,2023,8
376,2,5,20.24,22.0,5,2,0,0,0,0,2024,5
376,2,5,20.24,22.0,10,4,0,0,0,0,2024,10
376,25,64,20.24,22.0,12,4,0,0,2,0,2024,12
81,21,40,6.44,7.0,1,1,0,0,0,0,2023,1
81,6,10,6.44,7.0,4,2,0,0,0,0,2023,4
81,5,10,6.44,7.0,9,3,0,0,0,0,2023,9
81,18,10,6.44,7.0,11,4,0,0,5,0,2023,11
81,5,63,6.44,7.0,2,1,0,0,0,0,2024,2
73,30,38,9.2,10.0,1,1,0,0,0,0,2023,1
73,7,19,9.2,10.0,2,1,0,30,0,0,2023,2
73,15,19,9.2,10.0,3,1,0,7,30,0,2023,3
73,14,19,9.2,10.0,7,3,0,0,0,0,2023,7
73,6,19,9.2,10.0,8,3,0,14,0,0,2023,8
73,2,19,9.2,10.0,9,3,0,6,14,0,2023,9
73,1,19,9.2,10.0,10,4,0,2,6,0,2023,10
73,17,76,9.2,10.0,12,4,0,0,1,0,2023,12
73,2,19,9.2,10.0,2,1,0,0,17,0,2024,2
73,5,123,9.2,10.0,9,3,0,0,0,0,2024,9
324,11,4,32.2,35.0,1,1,0,0,0,0,2023,1
324,1,4,32.2,35.0,5,2,0,0,0,0,2023,5
324,40,26,32.2,35.0,3,1,0,0,0,0,2024,3
50,2,42,10.12,11.0,1,1,0,0,0,0,2023,1
50,32,126,10.12,11.0,3,1,0,0,2,0,2023,3
50,5,42,10.12,11.0,4,2,0,32,0,0,2023,4
50,21,84,10.12,11.0,5,2,0,5,32,0,2023,5
50,16,84,10.12,11.0,10,4,0,0,0,0,2023,10
50,9,42,10.12,11.0,12,4,0,0,16,0,2023,12
50,40,42,10.12,11.0,3,1,0,0,0,0,2024,3
50,4,42,10.12,11.0,4,2,0,40,0,0,2024,4
50,425,277,10.12,11.0,10,4,0,0,0,0,2024,10
80,6,22,11.96,13.0,1,1,0,0,0,0,2023,1
80,19,11,11.96,13.0,3,1,0,0,6,0,2023,3
80,4,11,11.96,13.0,5,2,0,0,19,0,2023,5
80,1,11,11.96,13.0,8,3,0,0,0,0,2023,8
80,19,22,11.96,13.0,10,4,0,0,1,0,2023,10
80,1,11,11.96,13.0,4,2,0,0,0,0,2024,4
80,6,11,11.96,13.0,9,3,0,0,0,0,2024,9
80,5,70,11.96,13.0,10,4,0,6,0,0,2024,10
462,33,32,4.6,5.0,1,1,0,0,0,0,2023,1
462,38,48,4.6,5.0,3,1,0,0,33,0,2023,3
462,3,16,4.6,5.0,6,2,0,0,0,0,2023,6
462,6,16,4.6,5.0,11,4,0,0,0,0,2023,11
462,20,108,4.6,5.0,8,3,0,0,0,0,2024,8
384,8,42,0.14,0.15,1,1,0,0,0,0,2023,1
384,16,21,0.14,0.15,4,2,0,0,0,0,2023,4
384,3,21,0.14,0.15,5,2,0,16,0,0,2023,5
384,16,21,0.14,0.15,6,2,0,3,16,0,2023,6
384,12,42,0.14,0.15,12,4,0,0,0,0,2023,12
384,250,136,0.14,0.15,4,2,0,0,0,0,2024,4
548,3,10,7.36,8.0,1,1,0,0,0,0,2023,1
548,13,10,7.36,8.0,6,2,0,0,0,0,2023,6
548,18,10,7.36,8.0,11,4,0,0,0,0,2023,11
548,1,10,7.36,8.0,3,1,0,0,0,0,2024,3
548,6,10,7.36,8.0,4,2,0,1,0,0,2024,4
548,4,10,7.36,8.0,5,2,0,6,1,0,2024,5
548,3,10,7.36,8.0,7,3,0,0,4,0,2024,7
548,2,10,7.36,8.0,8,3,0,3,0,0,2024,8
548,2,10,7.36,8.0,11,4,0,0,0,0,2024,11
548,10,66,7.36,8.0,12,4,0,2,0,0,2024,12
69,1,28,14.72,15.0,1,1,0,0,0,0,2023,1
69,15,28,14.72,15.0,3,1,0,0,1,0,2023,3
69,9,56,14.72,15.0,4,2,0,15,0,0,2023,4
69,5,28,14.72,15.0,5,2,0,9,15,0,2023,5
69,1,28,14.72,15.0,6,2,0,5,9,0,2023,6
69,7,56,14.72,15.0,7,3,0,1,5,0,2023,7
69,9,28,14.72,15.0,9,3,0,0,7,0,2023,9
69,9,28,14.72,15.0,10,4,0,9,0,0,2023,10
69,2,28,14.72,15.0,11,4,0,9,9,0,2023,11
69,14,28,14.72,15.0,12,4,0,2,9,0,2023,12
69,22,56,14.72,15.0,1,1,0,14,2,0,2024,1
69,6,56,14.72,15.0,2,1,0,22,14,0,2024,2
69,15,56,14.72,15.0,3,1,0,6,22,0,2024,3
69,6,84,14.72,15.0,4,2,0,15,6,0,2024,4
69,8,28,14.72,15.0,5,2,0,6,15,0,2024,5
69,70,366,14.72,15.0,7,3,0,0,8,0,2024,7
394,16,32,1.84,2.0,1,1,0,0,0,0,2023,1
394,9,16,1.84,2.0,3,1,0,0,16,0,2023,3
394,3,16,1.84,2.0,6,2,0,0,0,0,2023,6
394,5,16,1.84,2.0,12,4,0,0,0,0,2023,12
394,7,32,1.84,2.0,3,1,0,0,0,0,2024,3
394,24,16,1.84,2.0,4,2,0,7,0,0,2024,4
394,100,108,1.84,2.0,7,3,0,0,0,0,2024,7
461,8,105,1.2,1.3,1,1,0,0,0,0,2023,1
461,12,35,1.2,1.3,2,1,0,8,0,0,2023,2
461,2,35,1.2,1.3,3,1,0,12,8,0,2023,3
461,20,70,1.2,1.3,4,2,0,2,12,0,2023,4
461,14,35,1.2,1.3,5,2,0,20,2,0,2023,5
461,9,35,1.2,1.3,6,2,0,14,20,0,2023,6
461,10,70,1.2,1.3,7,3,0,9,14,0,2023,7
461,14,70,1.2,1.3,9,3,0,0,10,0,2023,9
461,4,35,1.2,1.3,11,4,0,0,14,0,2023,11
461,15,35,1.2,1.3,12,4,0,4,0,0,2023,12
461,19,175,1.2,1.3,4,2,0,0,0,0,2024,4
461,4,70,1.2,1.3,5,2,0,19,0,0,2024,5
461,2,35,1.2,1.3,6,2,0,4,19,0,2024,6
461,27,105,1.2,1.3,8,3,0,0,2,0,2024,8
461,2,35,1.2,1.3,9,3,0,27,0,0,2024,9
461,70,696,1.2,1.3,12,4,0,0,0,0,2024,12
197,9,68,26.68,29.0,1,1,0,0,0,0,2023,1
197,16,68,26.68,29.0,2,1,0,9,0,0,2023,2
197,36,68,26.68,29.0,5,2,0,0,0,0,2023,5
197,19,34,26.68,29.0,6,2,0,36,0,0,2023,6
197,37,68,26.68,29.0,7,3,0,19,36,0,2023,7
197,2,68,26.68,29.0,9,3,0,0,37,0,2023,9
197,2,34,26.68,29.0,10,4,0,2,0,0,2023,10
197,31,68,26.68,29.0,11,4,0,2,2,0,2023,11
197,2,34,26.68,29.0,1,1,0,0,31,0,2024,1
197,3,34,26.68,29.0,2,1,0,2,0,0,2024,2
197,1,34,26.68,29.0,3,1,0,3,2,0,2024,3
197,4,68,26.68,29.0,4,2,0,1,3,0,2024,4
197,2,34,26.68,29.0,5,2,0,4,1,0,2024,5
197,5,68,26.68,29.0,7,3,0,0,2,0,2024,7
197,3,34,26.68,29.0,9,3,0,0,5,0,2024,9
197,5,228,26.68,29.0,12,4,0,0,0,0,2024,12
487,12,7,45.08,49.0,1,1,0,0,0,0,2023,1
487,18,7,45.08,49.0,6,2,0,0,0,0,2023,6
487,3,7,45.08,49.0,12,4,0,0,0,0,2023,12
487,10,42,45.08,49.0,10,4,0,0,0,0,2024,10
465,14,7,266.8,290.0,1,1,0,0,0,0,2023,1
465,7,7,266.8,290.0,8,3,0,0,0,0,2023,8
465,60,43,266.8,290.0,9,3,0,0,0,0,2024,9
530,34,180,3.68,4.0,1,1,0,0,0,0,2023,1
530,16,60,3.68,4.0,2,1,0,34,0,0,2023,2
530,7,120,3.68,4.0,4,2,0,0,16,0,2023,4
530,28,180,3.68,4.0,5,2,0,7,0,0,2023,5
530,17,60,3.68,4.0,8,3,0,0,0,0,2023,8
