product_id,selling_date,stock_quantity,current_quantity,buying_price,selling_price,sold_quantity,days_since_last_purchase,margin
587,"2024-03-22 00:00:00",10,2,7.36,8,5,395,0.64
187,"2024-03-23 00:00:00",5,0,3.68,4,1,395,0.32
394,"2024-03-23 00:00:00",5,0,1.84,2,1,395,0.16
532,"2024-03-23 00:00:00",0,4,10.12,11,1,395,0.88
206,"2024-03-23 00:00:00",5,0,32.2,35,1,395,2.8
194,"2024-03-23 00:00:00",5,0,6.9,7.5,7,395,0.6
604,"2024-03-23 00:00:00",5,0,29.44,32,1,395,2.56
58,"2024-03-23 00:00:00",5,0,69,75,1,395,6
421,"2024-03-24 00:00:00",5,1,3.22,3.5,3,395,0.28
375,"2024-03-24 00:00:00",5,0,16.56,18,1,395,1.44
197,"2024-03-24 00:00:00",5,3,26.68,29,1,395,2.32
263,"2024-03-25 00:00:00",5,0,41.4,45,1,395,3.6
26,"2024-03-25 00:00:00",5,3,18.4,20,3,395,1.6
587,"2024-03-25 00:00:00",10,2,7.36,8,6,395,0.64
580,"2024-03-26 00:00:00",5,0,9.2,10,8,395,0.8
320,"2024-03-26 00:00:00",0,4,9.2,10,8,395,0.8
459,"2024-03-26 00:00:00",0,4,1.472,1.6,20,395,0.128
224,"2024-03-26 00:00:00",0,4,32.2,35,8,395,2.8
231,"2024-03-26 00:00:00",5,3,0.92,1,50,395,0.08
273,"2024-03-26 00:00:00",50,10,41.4,45,8,395,3.6
357,"2024-03-26 00:00:00",5,1,4.6,5,8,395,0.4
589,"2024-03-26 00:00:00",25,0,78.2,85,8,395,6.8
394,"2024-03-26 00:00:00",5,0,1.84,2,6,395,0.16
203,"2024-03-26 00:00:00",30,0,18.4,20,10,395,1.6
63,"2024-03-27 00:00:00",0,3,5.06184,5.502,60,395,0.44016
60,"2024-03-27 00:00:00",5,4,7.82,8.5,50,395,0.68
460,"2024-03-27 00:00:00",0,0,3.22,3.5,100,395,0.28
50,"2024-03-27 00:00:00",0,0,10.12,11,40,395,0.88
64,"2024-03-27 00:00:00",5,3,12.88,14,40,395,1.12
655,"2024-03-27 00:00:00",5,0,11.04,12,50,395,0.96
657,"2024-03-27 00:00:00",5,0,16.56,18,50,395,1.44
646,"2024-03-27 00:00:00",20,0,16.56,18,100,395,1.44
646,"2024-03-27 00:00:00",20,0,16.56,18,20,395,1.44
645,"2024-03-27 00:00:00",5,4,22.08,24,40,395,1.92
29,"2024-03-27 00:00:00",5,3,151.8,165,2,395,13.2
31,"2024-03-27 00:00:00",0,2,138,150,6,395,12
19,"2024-03-27 00:00:00",0,0,12.88,14,4,395,1.12
63,"2024-03-27 00:00:00",0,3,5.06184,5.502,8,395,0.44016
69,"2024-03-27 00:00:00",5,1,14.72,16,5,395,1.28
138,"2024-03-27 00:00:00",5,0,27.6,30,5,395,2.4
529,"2024-03-27 00:00:00",0,0,15.64,17,6,395,1.36
656,"2024-03-27 00:00:00",5,3,13.8,15,4,395,1.2
267,"2024-03-27 00:00:00",5,0,59.8,65,2,395,5.2
309,"2024-03-27 00:00:00",5,0,9.2,10,2,395,0.8
366,"2024-03-27 00:00:00",5,0,3.68,4,1,395,0.32
245,"2024-03-27 00:00:00",5,1,3.588,3.9,300,395,0.312
246,"2024-03-27 00:00:00",5,1,15.64,17,100,395,1.36
475,"2024-03-27 00:00:00",50,0,24.84,27,12,395,2.16
483,"2024-03-27 00:00:00",5,4,25.76,28,2,395,2.24
529,"2024-03-27 00:00:00",0,0,15.64,17,30,395,1.36
534,"2024-03-27 00:00:00",5,3,16.56,18,4,395,1.44
556,"2024-03-27 00:00:00",60,0,230,250,3,395,20
634,"2024-03-27 00:00:00",5,0,9.66,10.5,5,395,0.84
636,"2024-03-27 00:00:00",5,2,26.68,29,1,395,2.32
92,"2024-03-27 00:00:00",0,3,4.6,5,4,395,0.4
196,"2024-03-27 00:00:00",10,0,16.56,18,3,395,1.44
72,"2024-03-27 00:00:00",5,0,41.4,45,1,395,3.6
186,"2024-03-27 00:00:00",5,4,2.3,2.5,8,395,0.2
389,"2024-03-28 00:00:00",5,4,0.736,0.8,9,395,0.064
30,"2024-03-28 00:00:00",5,0,151.8,165,1,395,13.2
286,"2024-03-30 00:00:00",5,0,2.76,3,1,395,0.24
319,"2024-03-30 00:00:00",0,0,7.36,8,1,395,0.64
573,"2024-03-30 00:00:00",0,0,13.8,15,1,395,1.2
248,"2024-03-30 00:00:00",5,0,13.8,15,100,395,1.2
421,"2024-03-30 00:00:00",5,1,3.22,3.5,2,395,0.28
128,"2024-03-30 00:00:00",20,0,17.48,19,1,395,1.52
378,"2024-03-30 00:00:00",0,4,27.6,30,3,395,2.4
15,"2024-03-31 00:00:00",5,1,4.6,5,1,395,0.4
4,"2024-04-01 00:00:00",10,0,16.56,18,1,395,1.44
495,"2024-04-01 00:00:00",40,0,17.48,19,2,395,1.52
541,"2024-04-01 00:00:00",25,2,11.04,12,2,395,0.96
607,"2024-04-01 00:00:00",5,0,32.2,35,2,395,2.8
652,"2024-04-01 00:00:00",5,4,16.56,18,1,395,1.44
270,"2024-04-01 00:00:00",5,2,96.6,105,1,395,8.4
79,"2024-04-01 00:00:00",0,0,59.8,65,2,395,5.2
270,"2024-04-02 00:00:00",5,2,96.6,105,1,395,8.4
378,"2024-04-02 00:00:00",0,4,27.6,30,1,395,2.4
351,"2024-04-02 00:00:00",95,25,25.76,28,2,395,2.24
186,"2024-04-03 00:00:00",5,4,2.3,2.5,8,395,0.2
530,"2024-04-03 00:00:00",5,0,3.68,4,5,395,0.32
337,"2024-04-03 00:00:00",40,10,5.52,6,1,395,0.48
214,"2024-04-03 00:00:00",5,0,41.4,45,1,395,3.6
341,"2024-04-03 00:00:00",0,3,13.8,15,1,395,1.2
194,"2024-04-03 00:00:00",5,0,6.9,7.5,2,395,0.6
21,"2024-04-04 00:00:00",25,0,12.88,14,1,395,1.12
50,"2024-04-04 00:00:00",0,0,10.12,11,4,395,0.88
105,"2024-04-04 00:00:00",5,4,64.4,70,1,395,5.6
220,"2024-04-04 00:00:00",5,4,0.46,0.5,4,395,0.04
242,"2024-04-04 00:00:00",0,4,1.242,1.35,4,395,0.108
270,"2024-04-04 00:00:00",5,2,96.6,105,1,395,8.4
652,"2024-04-04 00:00:00",5,4,16.56,18,1,395,1.44
657,"2024-04-04 00:00:00",5,0,16.56,18,1,395,1.44
649,"2024-04-04 00:00:00",5,0,22.08,24,1,395,1.92
129,"2024-04-04 00:00:00",5,3,0.92,1,4,395,0.08
621,"2024-04-05 00:00:00",0,4,92,100,1,395,8
621,"2024-04-05 00:00:00",0,4,92,100,1,395,8
278,"2024-04-05 00:00:00",0,0,13.8,15,1,395,1.2
569,"2024-04-05 00:00:00",0,4,13.8,15,4,395,1.2
49,"2024-04-05 00:00:00",5,0,2.3,2.5,7,395,0.2
220,"2024-04-05 00:00:00",5,4,0.46,0.5,4,395,0.04
270,"2024-04-05 00:00:00",5,2,96.6,105,1,395,8.4
461,"2024-04-05 00:00:00",0,4,1.196,1.3,2,395,0.104
652,"2024-04-05 00:00:00",5,4,16.56,18,1,395,1.44
649,"2024-04-05 00:00:00",5,0,22.08,24,1,395,1.92
260,"2024-04-05 00:00:00",100,0,165.6,180,2,395,14.4
403,"2024-04-05 00:00:00",0,3,4.6,5,2,395,0.4
197,"2024-04-05 00:00:00",5,3,26.68,29,3,395,2.32
616,"2024-04-06 00:00:00",5,0,82.8,90,1,395,7.2
270,"2024-04-06 00:00:00",5,2,96.6,105,1,395,8.4
459,"2024-04-06 00:00:00",0,4,1.472,1.6,3,395,0.128
643,"2024-04-06 00:00:00",5,0,151.8,165,1,395,13.2
652,"2024-04-06 00:00:00",5,4,16.56,18,1,395,1.44
649,"2024-04-06 00:00:00",5,0,22.08,24,1,395,1.92
614,"2024-04-06 00:00:00",5,2,368,400,1,395,32
78,"2024-04-06 00:00:00",5,3,41.4,45,2,395,3.6
548,"2024-04-06 00:00:00",5,1,7.36,8,6,395,0.64
78,"2024-04-07 00:00:00",5,3,41.4,45,1,395,3.6
375,"2024-04-07 00:00:00",5,0,16.56,18,1,395,1.44
79,"2024-04-07 00:00:00",0,0,59.8,65,1,395,5.2
582,"2024-04-07 00:00:00",10,0,4.6,5,6,395,0.4
351,"2024-04-08 00:00:00",95,25,25.76,28,1,395,2.24
194,"2024-04-08 00:00:00",5,0,6.9,7.5,6,395,0.6
421,"2024-04-08 00:00:00",5,1,3.22,3.5,4,395,0.28
30,"2024-04-08 00:00:00",5,0,151.8,165,1,395,13.2
16,"2024-04-09 00:00:00",5,0,4.6,5,2,395,0.4
197,"2024-04-09 00:00:00",5,3,26.68,29,1,395,2.32
428,"2024-04-09 00:00:00",0,3,6.44,7,4,395,0.56
431,"2024-04-09 00:00:00",5,0,8.28,9,2,395,0.72
69,"2024-04-10 00:00:00",5,1,14.72,16,2,395,1.28
519,"2024-04-10 00:00:00",5,4,0.368,0.4,20,395,0.032
617,"2024-04-10 00:00:00",10,0,1.84,2,20,395,0.16
300,"2024-04-10 00:00:00",5,0,11.04,12,1,395,0.96
459,"2024-04-10 00:00:00",0,4,1.472,1.6,2,395,0.128
519,"2024-04-10 00:00:00",5,4,0.368,0.4,3,395,0.032
584,"2024-04-10 00:00:00",5,0,5.52,6,4,395,0.48
636,"2024-04-10 00:00:00",5,2,26.68,29,2,395,2.32
203,"2024-04-10 00:00:00",30,0,18.4,20,2,395,1.6
282,"2024-04-10 00:00:00",20,0,4.6,5,2,395,0.4
115,"2024-04-11 00:00:00",0,0,478.4,520,1,395,41.6
549,"2024-04-11 00:00:00",5,0,27.6,30,3,395,2.4
582,"2024-04-11 00:00:00",10,0,4.6,5,10,395,0.4
282,"2024-04-11 00:00:00",20,0,4.6,5,2,395,0.4
303,"2024-04-11 00:00:00",0,0,55.2,60,2,395,4.8
605,"2024-04-12 00:00:00",15,0,82.8,90,1,395,7.2
459,"2024-04-12 00:00:00",0,4,1.472,1.6,100,395,0.128
165,"2024-04-12 00:00:00",0,0,4.6,5,5,395,0.4
164,"2024-04-12 00:00:00",15,3,2.76,3,33,395,0.24
162,"2024-04-12 00:00:00",15,0,13.8,15,23,395,1.2
161,"2024-04-12 00:00:00",15,0,1.84,2,63,395,0.16
135,"2024-04-12 00:00:00",5,0,23,25,24,395,2
130,"2024-04-12 00:00:00",0,3,23,25,5,395,2
175,"2024-04-12 00:00:00",10,0,3.22,3.5,15,395,0.28
167,"2024-04-12 00:00:00",0,4,11.5,12.5,7,395,1
167,"2024-04-12 00:00:00",0,4,11.5,12.5,4,395,1
173,"2024-04-12 00:00:00",0,4,8.28,9,23,395,0.72
230,"2024-04-12 00:00:00",0,0,9.2,10,10,395,0.8
276,"2024-04-12 00:00:00",5,0,2.76,3,8,395,0.24
276,"2024-04-12 00:00:00",5,0,2.76,3,12,395,0.24
296,"2024-04-12 00:00:00",30,0,73.6,80,3,395,6.4
313,"2024-04-12 00:00:00",0,0,1.84,2,22,395,0.16
314,"2024-04-12 00:00:00",5,2,2.76,3,4,395,0.24
315,"2024-04-12 00:00:00",5,0,2.76,3,3,395,0.24
371,"2024-04-12 00:00:00",0,4,8.28,9,5,395,0.72
434,"2024-04-12 00:00:00",0,4,10.12,11,15,395,0.88
443,"2024-04-12 00:00:00",5,2,13.8,15,3,395,1.2
444,"2024-04-12 00:00:00",0,2,3.68,4,3,395,0.32
444,"2024-04-12 00:00:00",0,2,3.68,4,17,395,0.32
444,"2024-04-12 00:00:00",0,2,3.68,4,22,395,0.32
448,"2024-04-12 00:00:00",5,4,6.44,7,2,395,0.56
450,"2024-04-12 00:00:00",0,4,18.4,20,5,395,1.6
482,"2024-04-12 00:00:00",5,3,13.34,14.5,8,395,1.16
506,"2024-04-12 00:00:00",205,0,85.56,93,4,395,7.44
481,"2024-04-12 00:00:00",5,4,28.98,31.5,18,395,2.52
479,"2024-04-12 00:00:00",5,4,56.12,61,12,395,4.88
473,"2024-04-12 00:00:00",300,0,62.56,68,10,395,5.44
474,"2024-04-12 00:00:00",60,0,32.2,35,6,395,2.8
475,"2024-04-12 00:00:00",50,0,24.84,27,13,395,2.16
483,"2024-04-12 00:00:00",5,4,25.76,28,40,395,2.24
540,"2024-04-12 00:00:00",5,0,4.6,5,8,395,0.4
538,"2024-04-12 00:00:00",5,4,9.2,10,8,395,0.8
539,"2024-04-12 00:00:00",5,3,3.22,3.5,4,395,0.28
543,"2024-04-12 00:00:00",5,1,9.2,10,7,395,0.8
523,"2024-04-12 00:00:00",5,0,12.88,14,8,395,1.12
526,"2024-04-12 00:00:00",5,2,19.32,21,12,395,1.68
546,"2024-04-12 00:00:00",5,0,9.2,10,5,395,0.8
547,"2024-04-12 00:00:00",5,0,4.6,5,4,395,0.4
593,"2024-04-12 00:00:00",5,0,41.4,45,3,395,3.6
595,"2024-04-12 00:00:00",5,0,45.08,49,5,395,3.92
661,"2024-04-12 00:00:00",5,0,5.52,6,17,395,0.48
662,"2024-04-12 00:00:00",0,0,9.2,10,15,395,0.8
663,"2024-04-12 00:00:00",5,0,16.56,18,4,395,1.44
61,"2024-04-12 00:00:00",5,2,3.68,4,2,395,0.32
100,"2024-04-12 00:00:00",5,4,18.4,20,1,395,1.6
198,"2024-04-12 00:00:00",5,1,0.368,0.4,40,395,0.032
232,"2024-04-12 00:00:00",5,0,27.6,30,2,395,2.4
262,"2024-04-12 00:00:00",5,1,151.8,165,2,395,13.2
256,"2024-04-12 00:00:00",60,10,923.68,1004,1,395,80.32
270,"2024-04-12 00:00:00",5,2,96.6,105,1,395,8.4
347,"2024-04-12 00:00:00",5,0,6.44,7,1,395,0.56
350,"2024-04-12 00:00:00",0,4,25.76,28,1,395,2.24
379,"2024-04-12 00:00:00",5,4,4.14,4.5,2,395,0.36
429,"2024-04-12 00:00:00",5,1,9.2,10,1,395,0.8
610,"2024-04-12 00:00:00",5,4,32.2,35,1,395,2.8
617,"2024-04-12 00:00:00",10,0,1.84,2,40,395,0.16
617,"2024-04-12 00:00:00",10,0,1.84,2,20,395,0.16
203,"2024-04-12 00:00:00",30,0,18.4,20,2,395,1.6
58,"2024-04-12 00:00:00",5,0,69,75,1,395,6
637,"2024-04-13 00:00:00",30,5,43.24,47,1,395,3.76
258,"2024-04-13 00:00:00",5,0,874,950,1,395,76
353,"2024-04-13 00:00:00",10,0,53.36,58,2,395,4.64
534,"2024-04-13 00:00:00",5,3,16.56,18,2,395,1.44
535,"2024-04-13 00:00:00",0,0,46,50,4,395,4
175,"2024-04-13 00:00:00",10,0,3.22,3.5,2,395,0.28
256,"2024-04-13 00:00:00",60,10,923.68,1004,1,395,80.32
187,"2024-04-13 00:00:00",5,0,3.68,4,1,395,0.32
532,"2024-04-13 00:00:00",0,4,10.12,11,4,395,0.88
643,"2024-04-13 00:00:00",5,0,151.8,165,1,395,13.2
643,"2024-04-13 00:00:00",5,0,151.8,165,1,395,13.2
193,"2024-04-13 00:00:00",5,0,3.22,3.5,1,395,0.28
58,"2024-04-14 00:00:00",5,0,69,75,1,395,6
194,"2024-04-14 00:00:00",5,0,6.9,7.5,12,395,0.6
582,"2024-04-14 00:00:00",10,0,4.6,5,15,395,0.4
282,"2024-04-14 00:00:00",20,0,4.6,5,1,395,0.4
535,"2024-04-15 00:00:00",0,0,46,50,1,395,4
80,"2024-04-15 00:00:00",5,0,11.96,13,1,395,1.04
461,"2024-04-15 00:00:00",0,4,1.196,1.3,10,395,0.104
637,"2024-04-15 00:00:00",30,5,43.24,47,3,395,3.76
60,"2024-04-15 00:00:00",5,4,7.82,8.5,4,395,0.68
220,"2024-04-15 00:00:00",5,4,0.46,0.5,4,395,0.04
105,"2024-04-15 00:00:00",5,4,64.4,70,1,395,5.6
270,"2024-04-15 00:00:00",5,2,96.6,105,1,395,8.4
461,"2024-04-15 00:00:00",0,4,1.196,1.3,2,395,0.104
652,"2024-04-15 00:00:00",5,4,16.56,18,1,395,1.44
649,"2024-04-15 00:00:00",5,0,22.08,24,1,395,1.92
60,"2024-04-15 00:00:00",5,4,7.82,8.5,4,395,0.68
220,"2024-04-15 00:00:00",5,4,0.46,0.5,4,395,0.04
105,"2024-04-15 00:00:00",5,4,64.4,70,1,395,5.6
270,"2024-04-15 00:00:00",5,2,96.6,105,1,395,8.4
461,"2024-04-15 00:00:00",0,4,1.196,1.3,2,395,0.104
652,"2024-04-15 00:00:00",5,4,16.56,18,1,395,1.44
649,"2024-04-15 00:00:00",5,0,22.08,24,1,395,1.92
69,"2024-04-15 00:00:00",5,1,14.72,16,2,395,1.28
277,"2024-04-15 00:00:00",0,0,3.68,4,2,395,0.32
445,"2024-04-15 00:00:00",20,0,11.04,12,1,395,0.96
534,"2024-04-15 00:00:00",5,3,16.56,18,2,395,1.44
636,"2024-04-15 00:00:00",5,2,26.68,29,1,395,2.32
15,"2024-04-15 00:00:00",5,1,4.6,5,2,395,0.4
623,"2024-04-16 00:00:00",25,0,50.6,55,1,395,4.4
422,"2024-04-16 00:00:00",0,0,5.52,6,3,395,0.48
388,"2024-04-17 00:00:00",5,0,1.84,2,8,395,0.16
394,"2024-04-17 00:00:00",5,0,1.84,2,24,395,0.16
143,"2024-04-17 00:00:00",20,0,6.44,7,1,395,0.56
275,"2024-04-17 00:00:00",10,0,8.28,9,3,395,0.72
642,"2024-04-17 00:00:00",10,2,239.2,260,1,395,20.8
60,"2024-04-17 00:00:00",5,4,7.82,8.5,1,395,0.68
270,"2024-04-17 00:00:00",5,2,96.6,105,1,395,8.4
308,"2024-04-17 00:00:00",5,1,2.76,3,2,395,0.24
444,"2024-04-17 00:00:00",0,2,3.68,4,2,395,0.32
613,"2024-04-17 00:00:00",5,4,25.76,28,1,395,2.24
392,"2024-04-17 00:00:00",0,0,0.92,1,6,395,0.08
142,"2024-04-17 00:00:00",0,4,0.92,1,100,395,0.08
121,"2024-04-18 00:00:00",5,0,230,250,1,395,20
133,"2024-04-18 00:00:00",5,0,170.2,185,2,395,14.8
233,"2024-04-18 00:00:00",5,4,27.6,30,1,395,2.4
377,"2024-04-18 00:00:00",5,0,0.368,0.4,20,395,0.032
384,"2024-04-18 00:00:00",5,0,0.138,0.15,50,395,0.012
130,"2024-04-18 00:00:00",0,3,23,25,2,395,2
167,"2024-04-18 00:00:00",0,4,11.5,12.5,2,395,1
295,"2024-04-18 00:00:00",10,0,34.96,38,1,395,3.04
330,"2024-04-18 00:00:00",5,0,16.56,18,1,395,1.44
507,"2024-04-18 00:00:00",20,5,78.2,85,6,395,6.8
31,"2024-04-18 00:00:00",0,2,138,150,1,395,12
30,"2024-04-18 00:00:00",5,0,151.8,165,1,395,13.2
125,"2024-04-18 00:00:00",5,0,7.36,8,4,395,0.64
419,"2024-04-18 00:00:00",5,0,87.4,95,1,395,7.6
95,"2024-04-18 00:00:00",15,5,23,25,2,395,2
266,"2024-04-19 00:00:00",5,0,55.2,60,1,395,4.8
270,"2024-04-19 00:00:00",5,2,96.6,105,1,395,8.4
421,"2024-04-19 00:00:00",5,1,3.22,3.5,5,395,0.28
161,"2024-04-20 00:00:00",15,0,1.84,2,3,395,0.16
164,"2024-04-20 00:00:00",15,3,2.76,3,4,395,0.24
447,"2024-04-20 00:00:00",0,4,1.84,2,3,395,0.16
461,"2024-04-20 00:00:00",0,4,1.196,1.3,3,395,0.104
575,"2024-04-20 00:00:00",5,2,6.44,7,4,395,0.56
256,"2024-04-20 00:00:00",60,10,923.68,1004,2,395,80.32
208,"2024-04-20 00:00:00",5,0,67.16,73,1,395,5.84
10,"2024-04-20 00:00:00",0,4,2.76,3,1,395,0.24
417,"2024-04-21 00:00:00",10,0,4.14,4.5,3,395,0.36
49,"2024-04-21 00:00:00",5,0,2.3,2.5,1,395,0.2
26,"2024-04-21 00:00:00",5,3,18.4,20,2,395,1.6
337,"2024-04-21 00:00:00",40,10,5.52,6,1,395,0.48
55,"2024-04-22 00:00:00",5,4,14.72,16,1,395,1.28
69,"2024-04-22 00:00:00",5,1,14.72,16,2,395,1.28
257,"2024-04-22 00:00:00",5,0,1380,1500,1,395,120
289,"2024-04-22 00:00:00",0,0,5.52,6,1,395,0.48
327,"2024-04-22 00:00:00",5,0,15.64,17,1,395,1.36
424,"2024-04-22 00:00:00",5,0,29.44,32,1,395,2.56
455,"2024-04-22 00:00:00",0,0,22.08,24,1,395,1.92
574,"2024-04-22 00:00:00",5,0,41.4,45,2,395,3.6
584,"2024-04-22 00:00:00",5,0,5.52,6,1,395,0.48
585,"2024-04-22 00:00:00",5,0,13.8,15,3,395,1.2
636,"2024-04-22 00:00:00",5,2,26.68,29,1,395,2.32
637,"2024-04-22 00:00:00",30,5,43.24,47,1,395,3.76
49,"2024-04-22 00:00:00",5,0,2.3,2.5,14,395,0.2
37,"2024-04-23 00:00:00",5,2,11.96,13,1,395,1.04
32,"2024-04-23 00:00:00",5,0,11.04,12,1,395,0.96
238,"2024-04-23 00:00:00",20,5,13.8,15,1,395,1.2
208,"2024-04-23 00:00:00",5,0,67.16,73,1,395,5.84
222,"2024-04-23 00:00:00",0,4,7.36,8,1,395,0.64
223,"2024-04-23 00:00:00",0,4,11.04,12,2,395,0.96
229,"2024-04-23 00:00:00",5,0,138,150,1,395,12
423,"2024-04-24 00:00:00",40,0,13.8,15,6,395,1.2
398,"2024-04-24 00:00:00",5,0,0.92,1,5,395,0.08
60,"2024-04-25 00:00:00",5,4,7.82,8.5,1,395,0.68
270,"2024-04-25 00:00:00",5,2,96.6,105,1,395,8.4
649,"2024-04-25 00:00:00",5,0,22.08,24,1,395,1.92
346,"2024-04-25 00:00:00",5,1,73.6,80,1,395,6.4
196,"2024-04-26 00:00:00",10,0,16.56,18,3,395,1.44
425,"2024-04-26 00:00:00",5,0,50.6,55,2,395,4.4
419,"2024-04-27 00:00:00",5,0,87.4,95,2,395,7.6
375,"2024-04-27 00:00:00",5,0,16.56,18,4,395,1.44
423,"2024-04-28 00:00:00",40,0,13.8,15,1,395,1.2
400,"2024-04-28 00:00:00",5,0,18.4,20,3,395,1.6
378,"2024-04-28 00:00:00",0,4,27.6,30,2,395,2.4
203,"2024-04-28 00:00:00",30,0,18.4,20,3,395,1.6
49,"2024-04-28 00:00:00",5,0,2.3,2.5,6,395,0.2
120,"2024-04-30 00:00:00",0,0,44.16,48,1,395,3.84
351,"2024-04-30 00:00:00",95,25,25.76,28,2,395,2.24
389,"2024-04-30 00:00:00",5,4,0.736,0.8,10,395,0.064
136,"2024-04-30 00:00:00",5,0,41.4,45,2,395,3.6
49,"2024-05-01 00:00:00",5,0,2.3,2.5,15,395,0.2
604,"2024-05-01 00:00:00",5,0,29.44,32,3,395,2.56
69,"2024-05-02 00:00:00",5,1,14.72,16,8,395,1.28
636,"2024-05-02 00:00:00",5,2,26.68,29,4,395,2.32
59,"2024-05-02 00:00:00",5,3,2.024,2.2,50,395,0.176
59,"2024-05-02 00:00:00",5,3,2.024,2.2,50,395,0.176
420,"2024-05-02 00:00:00",5,1,5.06,5.5,15,395,0.44
59,"2024-05-02 00:00:00",5,3,2.024,2.2,15,395,0.176
617,"2024-05-02 00:00:00",10,0,1.84,2,1,395,0.16
243,"2024-05-02 00:00:00",0,0,64.399938666667,69.999933333333,150,395,5.5999946666667
426,"2024-05-02 00:00:00",5,3,156.4,170,2,395,13.6
60,"2024-05-02 00:00:00",5,4,7.82,8.5,1,395,0.68
105,"2024-05-02 00:00:00",5,4,64.4,70,1,395,5.6
270,"2024-05-02 00:00:00",5,2,96.6,105,1,395,8.4
461,"2024-05-02 00:00:00",0,4,1.196,1.3,2,395,0.104
652,"2024-05-02 00:00:00",5,4,16.56,18,1,395,1.44
649,"2024-05-02 00:00:00",5,0,22.08,24,1,395,1.92
478,"2024-05-03 00:00:00",40,10,147.2,160,1,395,12.8
555,"2024-05-03 00:00:00",5,1,184,200,2,395,16
41,"2024-05-03 00:00:00",5,4,2.3,2.5,1,395,0.2
59,"2024-05-03 00:00:00",5,3,2.024,2.2,1,395,0.176
63,"2024-05-03 00:00:00",0,3,5.06184,5.502,1,395,0.44016
54,"2024-05-03 00:00:00",5,0,9.2,10,1,395,0.8
225,"2024-05-03 00:00:00",5,0,41.4,45,1,395,3.6
287,"2024-05-03 00:00:00",5,3,16.56,18,2,395,1.44
316,"2024-05-03 00:00:00",10,0,1.38,1.5,2,395,0.12
412,"2024-05-03 00:00:00",10,0,1.38,1.5,2,395,0.12
444,"2024-05-03 00:00:00",0,2,3.68,4,1,395,0.32
377,"2024-05-03 00:00:00",5,0,0.368,0.4,2,395,0.032
635,"2024-05-03 00:00:00",5,0,4.6,5,2,395,0.4
660,"2024-05-03 00:00:00",10,0,1.38,1.5,3,395,0.12
186,"2024-05-03 00:00:00",5,4,2.3,2.5,33,395,0.2
421,"2024-05-03 00:00:00",5,1,3.22,3.5,2,395,0.28
196,"2024-05-04 00:00:00",10,0,16.56,18,1,395,1.44
186,"2024-05-04 00:00:00",5,4,2.3,2.5,7,395,0.2
421,"2024-05-05 00:00:00",5,1,3.22,3.5,3,395,0.28
389,"2024-05-05 00:00:00",5,4,0.736,0.8,11,395,0.064
544,"2024-05-05 00:00:00",5,0,4.6,5,4,395,0.4
389,"2024-05-06 00:00:00",5,4,0.736,0.8,12,395,0.064
197,"2024-05-06 00:00:00",5,3,26.68,29,2,395,2.32
548,"2024-05-06 00:00:00",5,1,7.36,8,4,395,0.64
163,"2024-05-06 00:00:00",5,1,18.4,20,3,395,1.6
134,"2024-05-07 00:00:00",0,4,13.8,15,3,395,1.2
234,"2024-05-07 00:00:00",0,4,32.2,35,4,395,2.8
517,"2024-05-07 00:00:00",5,4,32.2,35,6,395,2.8
510,"2024-05-07 00:00:00",0,4,625.6,680,4,395,54.4
46,"2024-05-08 00:00:00",0,0,3.68,4,1,395,0.32
63,"2024-05-08 00:00:00",0,3,5.06184,5.502,1,395,0.44016
459,"2024-05-08 00:00:00",0,4,1.472,1.6,1,395,0.128
494,"2024-05-09 00:00:00",510,0,78.2,85,1,395,6.8
17,"2024-05-09 00:00:00",5,0,4.6,5,1,395,0.4
186,"2024-05-09 00:00:00",5,4,2.3,2.5,8,395,0.2
270,"2024-05-10 00:00:00",5,2,96.6,105,1,395,8.4
376,"2024-05-10 00:00:00",55,0,20.24,22,2,395,1.76
194,"2024-05-10 00:00:00",5,0,6.9,7.5,7,395,0.6
260,"2024-05-10 00:00:00",100,0,165.6,180,2,395,14.4
14,"2024-05-11 00:00:00",5,0,2.76,3,3,395,0.24
93,"2024-05-11 00:00:00",60,10,7.36,8,3,395,0.64
219,"2024-05-11 00:00:00",5,4,4.6,5,3,395,0.4
543,"2024-05-11 00:00:00",5,1,9.2,10,3,395,0.8
449,"2024-05-12 00:00:00",5,0,13.8,15,1,395,1.2
186,"2024-05-12 00:00:00",5,4,2.3,2.5,2,395,0.2
16,"2024-05-12 00:00:00",5,0,4.6,5,1,395,0.4
72,"2024-05-12 00:00:00",5,0,41.4,45,1,395,3.6
530,"2024-05-12 00:00:00",5,0,3.68,4,6,395,0.32
49,"2024-05-13 00:00:00",5,0,2.3,2.5,4,395,0.2
372,"2024-05-13 00:00:00",0,0,36.8,40,1,395,3.2
397,"2024-05-13 00:00:00",380,0,8.28,9,1,395,0.72
148,"2024-05-13 00:00:00",5,3,165.6,180,2,395,14.4
268,"2024-05-14 00:00:00",5,1,36.8,40,1,395,3.2
160,"2024-05-15 00:00:00",0,4,0.92,1,2,395,0.08
286,"2024-05-15 00:00:00",5,0,2.76,3,2,395,0.24
287,"2024-05-15 00:00:00",5,3,16.56,18,2,395,1.44
328,"2024-05-15 00:00:00",0,0,1.38,1.5,2,395,0.12
461,"2024-05-15 00:00:00",0,4,1.196,1.3,2,395,0.104
540,"2024-05-15 00:00:00",5,0,4.6,5,2,395,0.4
636,"2024-05-15 00:00:00",5,2,26.68,29,2,395,2.32
